id;title;maker;culture;period;creation_date;object_name;medium;description;credit_line;filename;dimensions;element_type;size_s_m_l
11865;Big Fish Eats Little Fish;Martin Barooshian;;;after 1950;etching;color etching on paper;;Gift of Mr. and Mrs. George Prussin;77_53_71.jpg;sheet: 11 1/4 x 10 3/16 in. (28.5 x 25.9 cm)image: 1 11/16 x 5 1/8 in. (4.3 x 13 cm);image;small
15628;Condor;Martin Barooshian;;;after 1950;etching;color etching;;Gift of Mr. and Mrs. George Prussin;77_53_72.jpg;sheet: 11 1/4 x 10 3/16 in. (28.5 x 25.8 cm)Overall: 4 1/16 in. (10.3 cm);Overall;medium
4789;Miss Liberty;Martin Barooshian;;;after 1950;etching;color etching;;Gift of Mr. and Mrs. George Prussin;77_53_73.jpg;sheet: 11 1/4 x 10 1/16 in. (28.5 x 25.5 cm)image: 6 5/8 x 6 5/8 in. (16.8 x 16.9 cm);image;small
3801;Pegasus;Martin Barooshian;;;after 1950;etching;color etching;;Gift of Mr. and Mrs. George Prussin;77_53_74.jpg;sheet: 11 1/4 x 10 5/16 in. (28.6 x 26.2 cm)image: 3 7/16 x 3 9/16 in. (8.8 x 9 cm);image;small
12511;Hippo;Mervin Jules;;;no date;lithograph;color lithograph;;Gift of Dr. and Mrs. Gifford M. Lloyd;78_30_19.jpg;sheet: 13 1/16 x 17 3/4 in. (33.1 x 45.1 cm)image: 10 5/8 x 13 11/16 in. (27 x 34.7 cm);image;medium
15837;Ritual;Mark Tobey;;;1973;lithograph;lithograph on paper;;Gift of Nicolo Pignatelli through the Martin S. Ackerman Foundation;78_32_2.jpg;sheet: 17 13/16 x 14 5/8 in. (45.2 x 37.1 cm)image: 12 7/16 x 10 3/16 in. (31.6 x 25.9 cm);image;medium
291;Charte' I;Mark Tobey;;;1973;lithograph;color lithograph;;Gift of Nicolo Pignatelli through the Martin S. Ackerman Foundation;78_32_4.jpg;sheet: 17 3/8 x 14 7/16 in. (44.2 x 36.7 cm)image: 12 7/8 x 8 3/8 in. (32.7 x 21.2 cm);image;medium
2595;Self Portrait at Age 30;Leonard Baskin;;;1953;engraving;wood engraving on paper;;Gift of George S. Abrams;78_40_8.jpg;sheet: 5 1/8 x 3 1/8 in. (13 x 8 cm)image: 2 x 1 9/16 in. (5.1 x 4 cm);image;small
11620;Fence 1: Hoarding RR;Charles T. Morey;;;1967;drawing;pen and ink on paper;;Gift of the Artist;80_15_1.jpg;Overall: 10 x 13 in. (25.4 x 33 cm);Overall;medium
11153;Untitled: abstract landscape;Reuben Tam;;;no date;watercolor;watercolor on paper;;Bequest of Kathryn Hurd;82_22_2.jpg;sheet: 4 7/16 x 6 in. (11.2 x 15.3 cm)image: 1 13/16 x 3 11/16 in. (4.6 x 9.3 cm);image;small
1537;Long Neck Truro;Robert Douglas Hunter;;;no date;drawing;pencil on paper;;Bequest of Kathryn Hurd;82_22_28.jpg;sheet: 5 13/16 x 10 13/16 in. (14.8 x 27.5 cm)image: 3 1/16 x 7 3/8 in. (7.7 x 18.7 cm);image;small
6228;Summer Harbor;Sigurd Skou;;;no date;watercolor;pencil and watercolor on paper mounted on board;;Bequest of Kathryn Hurd;82_22_36.jpg;sheet: 18 1/16 x 18 1/16 in. (45.8 x 45.9 cm)image: 11 13/16 x 11 15/16 in. (30 x 30.3 cm);image;medium
20650;Max's Night Out;Andrew Vlastimir Stevovich;;;1978;drawing;watercolor and pencil on paper;;Anonymous gift;85_13_5.jpg;sheet: 12 3/16 x 13 1/2 in. (31 x 34.3 cm)image: 7 9/16 x 9 1/16 in. (19.2 x 23 cm);image;small
1633;"Illustration for ""Roland the Minstrel Pig""";William Steig;;;1968;watercolor;watercolor and ink on paper;;Bequest of Jane T. Ritchie;85_24_24.jpg;Overall: 10 15/16 x 16 11/16 in. (27.8 x 42.4 cm);Overall;medium
6896;Landscape;Doctor Wheeler;;;no date;drawing;crayon and wash on paper;;Bequest of Jane T. Ritchie;85_24_29_A.jpg;Overall: 5 9/16 x 7 1/16 in. (14.1 x 18 cm);Overall;small
6906;Landscape;Doctor Wheeler;;;no date;drawing;crayon and wash on paper;;Bequest of Jane T. Ritchie;85_24_29_B.jpg;Overall: 5 1/8 x 8 1/4 in. (13 x 20.9 cm);Overall;small
21251;Cat;Dimitri Hadzi;;;before 1950;etching;etching on paper;;Bequest of Jane T. Ritchie;85_46_19.jpg;sheet: 9 1/16 x 7 1/4 in. (23 x 18.4 cm)plate: 3 7/8 x 2 7/8 in. (9.9 x 7.3 cm);sheet;small
13176;Cat;Dimitri Hadzi;;;1950;etching;etching on paper;;Bequest of Jane T. Ritchie;85_46_20.jpg;sheet: 10 5/8 x 13 1/4 in. (27 x 33.7 cm)plate: 5 13/16 x 8 13/16 in. (14.7 x 22.4 cm);sheet;medium
2433;Cornwall;Kerr Eby;;;1927;etching;etching on paper;;Bequest of Jane T. Ritchie;85_46_21.jpg;sheet: 8 1/4 x 11 7/16 in. (21 x 29 cm)plate: 5 7/16 x 9 7/16 in. (13.8 x 23.9 cm);sheet;medium
21210;Millvale;William R. Shulgold;;;1931;lithograph;lithograph on paper;;Bequest of Jane T. Ritchie;85_46_27.jpg;sheet: 12 3/8 x 15 9/16 in. (31.5 x 39.5 cm)image: 9 3/16 x 12 3/8 in. (23.4 x 31.5 cm);image;medium
22293;Ship's Skeleton;Kevin B. O'Callahan;;;1939;woodcut;woodcut on paper;;Bequest of Jane T. Ritchie;85_46_30.jpg;sheet: 12 1/8 x 10 1/16 in. (30.8 x 25.6 cm)image: 10 1/8 x 7 7/8 in. (25.7 x 20 cm);image;small
8757;Wharves;Edna Perkins;;;1928;lithograph;lithograph on paper;;Bequest of Jane T. Ritchie;85_46_31.jpg;sheet: 11 1/2 x 15 7/8 in. (29.2 x 40.3 cm)image: 6 15/16 x 10 1/8 in. (17.6 x 25.7 cm);image;small
20877;Portrait of a Man;Henry Wolf;;;1909;engraving;engraving on tissue paper;;Bequest of Jane T. Ritchie;85_46_32.jpg;sheet: 12 x 9 11/16 in. (30.5 x 24.6 cm)image: 7 13/16 x 5 7/8 in. (19.9 x 14.9 cm);image;small
8727;"Artist's signature for ""Self Portrait/ Williams College Museum of Art Poster""";Andy Warhol;;;c. 1986;drawing | signature;pencil on paper;;Anonymous gift;86_29_A.jpg;sheet: 8 1/2 x 11 in. (21.6 x 28 cm);sheet;medium
7391;"Invitation to ""Dia Art Foundation: Hand Painted Images: Andy Warhol 1960-62""";Andy Warhol;;;c. 1986;print;print reproduction;;Anonymous gift;86_29_B.jpg;sheet: 5 7/16 x 8 7/8 in. (13.8 x 22.5 cm);sheet;small
20223;"Graphics for ""Self Portrait/ Williams College Museum of Art Poster""";Andy Warhol;;;1986;drawing;magic marker on paper;;Anonymous gift;86_29_C.jpg;sheet: 23 5/8 x 31 1/2 in. (60 x 80 cm);sheet;large
10833;"Signatures for ""Self Portrait/ Williams College Museum of Art Poster""";Andy Warhol;;;c. 1986;drawing;pencil on paper;;Anonymous gift;86_29_D.jpg;sheet: 8 1/2 x 11 in. (21.6 x 28 cm);sheet;medium
3548;"Preparatory sketch for ""Self Portrait/ Williams College Museum of Art Poster""";Andy Warhol;;;1986;drawing;magic marker on paper;;Anonymous gift;86_29_F.jpg;Overall: 24 x 31 5/8 in. (61 x 80.4 cm);Overall;large
4453;Seated Nude;Alfred Henry Maurer;;;ca. 1927-28;drawing;pen and ink on paper;visible watermark: TYEE BOND/ L&H CO.;Gift of Jane and John Howland;92_2_1.jpg;Overall: 8 7/16 x 10 15/16 in. (21.4 x 27.8 cm);Overall;medium
10449;Untitled: Old man seated in armchair;Charles Dana Gibson;;;1897;print;photomechanical reproduction;;Anonymous gift;92_17_41.jpg;sheet: 22 1/2 x 17 1/16 in. (57.1 x 43.4 cm);sheet;large
9915;Portrait of a Man;C. D. P.;;;no date;lithograph;lithograph;;Anonymous gift;92_17_43.jpg;sheet: 19 1/2 x 13 1/8 in. (49.5 x 33.4 cm);sheet;medium
8785;The Reprimand;Walter Shirlaw;;;1884;etching;etching;;Anonymous gift;92_17_45.jpg;sheet: 18 1/2 x 23 11/16 in. (47 x 60.2 cm)image: 11 3/16 x 14 7/16 in. (28.4 x 36.7 cm);image;medium
20010;Gateway - Canterbury Cathedral;Joseph Pennell;;;1884;etching;etching;;Anonymous gift;92_17_47.jpg;sheet: 14 7/16 x 10 5/16 in. (36.7 x 26.2 cm)plate: 10 5/8 x 8 3/8 in. (27 x 21.3 cm);sheet;medium
12980;The Glen;Homer Dodge Martin;;;1862;drawing;graphite on paper;;On extended loan from the estate of Pieter Fosburgh;EL_80_4_1.jpg;sheet: 10 7/8 x 17 5/16 in. (27.6 x 44 cm);sheet;medium
20467;Wet Lands on Jessup's Neck #1;Don Resnick;;;1986;drawing;ink on paper;;Collection of the artist;EL_87_2_1.jpg;sheet: 11 5/16 x 15 3/16 in. (28.7 x 38.5 cm);sheet;medium
9528;Untitled: Landscape;Don Resnick;;;1984;drawing;ink on paper;;Collection of the artist;EL_87_2_2.jpg;sheet: 14 15/16 x 22 3/16 in. (38 x 56.4 cm);sheet;large
28226;Seclusion;Robert Kipniss;;;2000;mezzotint;mezzotint;;Gift of James F. White;M_2012_4_1.jpg;plate: 7 13/16 x 6 7/8 in. (19.8 x 17.5 cm)sheet: 13 x 11 in. (33 x 27.9 cm);sheet;medium
28228;Pages from a sketchbook: #4;Robert Kipniss;;;2005;drypoint;drypoint;;Gift of James F. White;M_2012_4_2.jpg;plate: 7 1/8 x 9 1/2 in. (18.1 x 24.1 cm)sheet: 10 7/8 x 15 in. (27.6 x 38.1 cm);sheet;medium
28229;Winter nocturne II;Robert Kipniss;;;2006;mezzotint;mezzotint;;Gift of James F. White;M_2012_4_3.jpg;plate: 3 3/4 x 5 in. (9.5 x 12.7 cm)sheet: 9 x 9 3/4 in. (22.9 x 24.8 cm);sheet;medium
28230;Rooftops & windows;Robert Kipniss;;;2011;mezzotint;mezzotint;;Gift of James F. White;M_2012_4_4.jpg;plate: 7 5/8 x 7 in. (19.4 x 17.8 cm)sheet: 12 1/4 x 10 7/16 in. (31.1 x 26.5 cm);sheet;medium
9824;Group of Four Men with a Sword;Pablo Picasso;;;no date;etching;etching on paper;;On extended loan from the Son and Daughters of Charles Bolles Rogers;EL_80_10_1.jpg;sheet: 12 3/4 x 9 13/16 in. (32.4 x 25 cm)plate: 12 5/16 x 8 13/16 in. (31.3 x 22.4 cm);sheet;medium
12849;Sight Seeing;John Harmon Cassel;;;1927;drawing | cartoon;crayon and ink on board;;Gift of the artist;52_7_1.jpg;Overall: 19 15/16 x 14 7/8 in. (50.6 x 37.8 cm);Overall;medium
9596;There Are Still Women Who Cheerfully Do Their Own Work;John Harmon Cassel;;;no date;drawing | cartoon;crayon and ink on board;;Gift of the artist;52_7_2.jpg;Overall: 19 15/16 x 16 5/8 in. (50.6 x 42.2 cm);Overall;large
13647;Mother;John Harmon Cassel;;;no date;drawing | cartoon;crayon and ink on board;;Gift of the artist;52_7_3.jpg;Overall: 20 5/16 x 14 15/16 in. (51.6 x 37.9 cm);Overall;medium
3674;The Denouncer!;John Harmon Cassel;;;no date;drawing | cartoon;crayon and ink on board;graphite underdrawing;Gift of the artist;52_7_5.jpg;Overall: 20 1/16 x 14 15/16 in. (50.9 x 38 cm);Overall;medium
963;The Detour;John Harmon Cassel;;;no date;drawing | cartoon;crayon and ink on board;graphite underdrawing;Gift of the artist;52_7_6.jpg;Overall: 20 x 14 15/16 in. (50.8 x 38 cm);Overall;medium
10395;FOR ME ?;John Harmon Cassel;;;no date;drawing | cartoon;crayon and ink on board;;Gift of the artist;52_7_7.jpg;Overall: 18 3/8 x 14 7/16 in. (46.6 x 36.6 cm);Overall;medium
9844;"""God Bless These Lying Scales - I've Lost a Pound""";John Harmon Cassel;;;no date;drawing | cartoon;crayon and ink on board;;Gift of the artist;52_7_12.jpg;Overall: 20 x 14 15/16 in. (50.8 x 37.9 cm);Overall;medium
3154;The Price of Kaiserism!;John Harmon Cassel;;;no date;drawing | cartoon;crayon and ink on board;;Gift of the artist;52_7_13.jpg;Overall: 19 7/8 x 14 15/16 in. (50.5 x 37.9 cm);Overall;medium
8158;Great Slogans;John Harmon Cassel;;;no date;drawing | cartoon;crayon and ink on board;;Gift of the artist;52_7_15.jpg;Overall: 19 15/16 x 15 1/4 in. (50.7 x 38.7 cm);Overall;medium
7764;John Burroughs;John Harmon Cassel;;;no date;drawing | cartoon;crayon and ink on board;;Gift of the artist;52_7_16.jpg;Overall: 19 15/16 x 15 1/8 in. (50.6 x 38.4 cm);Overall;medium
3676;Father Doing Nicely!;John Harmon Cassel;;;no date;drawing | cartoon;crayon and ink on board;;Gift of the artist;52_7_21.jpg;Overall: 19 15/16 x 14 15/16 in. (50.6 x 37.9 cm);Overall;medium
1170;THE MEANEST MAN;John Harmon Cassel;;;no date;drawing | cartoon;crayon and ink on board;;Gift of the artist;52_7_22.jpg;Overall: 19 13/16 x 15 1/16 in. (50.3 x 38.3 cm);Overall;medium
13976;Reflected Glory;John Harmon Cassel;;;no date;drawing | cartoon;crayon and ink on board;;Gift of the artist;52_7_24.jpg;Overall: 19 15/16 x 14 15/16 in. (50.7 x 38 cm);Overall;medium
11250;Ouch!;John Harmon Cassel;;;no date;drawing | cartoon;crayon and ink on board;;Gift of the artist;52_7_29.jpg;Overall: 20 x 14 15/16 in. (50.8 x 37.9 cm);Overall;medium
9320;Not Yet!;John Harmon Cassel;;;January 1918;drawing | cartoon;crayon and ink on board;;Gift of the artist;52_7_38.jpg;Overall: 19 9/16 x 14 3/4 in. (49.7 x 37.5 cm);Overall;medium
9151;THE KEY TO HIS OWN HOME!;John Harmon Cassel;;;no date;drawing | cartoon;crayon and ink on board;;Gift of the artist;52_7_40.jpg;Overall: 17 5/8 x 14 1/8 in. (44.8 x 35.9 cm);Overall;medium
4939;IS THIS ANOTHER FIVE YEAR PLAN?;John Harmon Cassel;;;no date;drawing | cartoon;crayon and ink on board;;Gift of the artist;52_7_41.jpg;Overall: 19 5/8 x 14 1/16 in. (49.8 x 35.7 cm);Overall;medium
6038;COMING DOWN !;John Harmon Cassel;;;no date;drawing | cartoon;crayon and ink on board;;Gift of the artist;52_7_42.jpg;Overall: 19 9/16 x 14 3/16 in. (49.7 x 36.1 cm);Overall;medium
9875;What Will The Harvest Be?;John Harmon Cassel;;;no date;drawing | cartoon;crayon and ink on board;;Gift of the artist;52_7_43.jpg;Overall: 14 x 22 1/2 in. (35.5 x 57.2 cm);Overall;medium
12871;The Way To Prosperity;John Harmon Cassel;;;no date;drawing | cartoon;crayon and ink on board;;Gift of the artist;52_7_44.jpg;Overall: 20 3/4 x 13 15/16 in. (52.7 x 35.4 cm);Overall;medium
4135;HE'LL EAT ANYTHING!;John Harmon Cassel;;;no date;drawing | cartoon;crayon and ink on board;;Gift of the artist;52_7_45.jpg;Overall: 17 9/16 x 14 in. (44.6 x 35.6 cm);Overall;medium
416;"""CAN'T WE DECIDE OUR OWN FAMILY AFFAIRS?""";John Harmon Cassel;;;no date;drawing | cartoon;crayon and ink on board;;Gift of the artist;52_7_46.jpg;Overall: 18 1/16 x 14 1/8 in. (45.8 x 35.8 cm);Overall;medium
2243;OUT OF THE DUMPS!;John Harmon Cassel;;;no date;drawing | cartoon;crayon and ink on board;;Gift of the artist;52_7_47.jpg;Overall: 17 3/8 x 14 3/8 in. (44.2 x 36.5 cm);Overall;medium
9951;A Pathetic Appeal!;John Harmon Cassel;;;no date;drawing | cartoon;crayon and ink on board;;Gift of the artist;52_7_48.jpg;Overall: 19 13/16 x 14 1/2 in. (50.3 x 36.9 cm);Overall;medium
12534;The Second Growth!;John Harmon Cassel;;;no date;drawing | cartoon;crayon and ink on board;;Gift of the artist;52_7_49.jpg;Overall: 19 3/4 x 14 7/16 in. (50.2 x 36.7 cm);Overall;medium
22388;Portrait of Peter Eyre;Jim Dine;;;1976;etching;etching on handmade paper;;Gift of the artist;76_42_A.jpg;sheet: 22 7/16 x 15 3/16 in. (57 x 38.5 cm)plate: 13 1/16 x 11 7/8 in. (33.1 x 30.1 cm);sheet;large
22389;Portrait of Peter Eyre;Jim Dine;;;1976;etching;etching on handmade paper;;Gift of the artist;76_42_B.jpg;sheet: 22 7/16 x 15 1/16 in. (57 x 38.2 cm)plate: 13 1/16 x 11 7/8 in. (33.1 x 30.1 cm);sheet;large
22306;Portrait of Peter Eyre;Jim Dine;;;1976;etching;etching on handmade paper;;Gift of the artist;76_42_C.jpg;sheet: 22 7/16 x 15 1/8 in. (57 x 38.4 cm)plate: 13 1/16 x 11 7/8 in. (33.2 x 30.2 cm);sheet;large
29226;"Inside a Room of Sky: Memphis (from ""2001: TWO O O ONE"")";Vito Acconci;;;2001;print;digital pigment print on Hahnehuhle German etching;;Gift of Exit Art;M_2012_15_1_A.jpg;22 x 30 in. (55.9 x 76.2 cm);Overall;large
29228;"Untitled (from ""2001: TWO O O ONE"")";Ann Hamilton;;;2001;print;Iris inkjet on Arches Cover;;Gift of Exit Art;M_2012_15_1_C.jpg;22 x 30 in. (55.9 x 76.2 cm);Overall;large
29230;"Untitled Ice Houses (from ""2001: TWO O O ONE"")";Catherine Opie;;;2001;photograph;chromagenic print;;Gift of Exit Art;M_2012_15_1_E.jpg;24 x 20 in. (61 x 50.8 cm);Overall;large
29232;"Untitled (from ""2001: TWO O O ONE"")";Michal Rovner;;;2001;print;Iris inkjet on Arches Hotpress;;Gift of Exit Art;M_2012_15_1_G.jpg;7 1/2 x 22 in. (19.1 x 55.9 cm);Overall;medium
29233;"again and again (from ""2001: TWO O O ONE"")";Gary Simmons;;;2001;silkscreen;silkscreen mesh and screenprint on Goventry rag with rubber squeeguee;;Gift of Exit Art;M_2012_15_1_H.jpg;30 x 22 in. (76.2 x 55.9 cm);Overall;large
29234;"I am your worst nightmare [cover print] (from ""2001: TWO O O ONE"")";Papo Colo;;;2001;screenprint;screenprint with varnish on Somerset satin;;Gift of Exit Art;M_2012_15_1_I.jpg;30 x 44 in. (76.2 x 111.8 cm);Overall;large
29235;"Quality Time (from ""2004: Six by Four"")";Chakaia Booker;;;2004;print;vulcanized synthetic rubber relief;;Gift of Exit Art;M_2012_15_2_A.jpg;26 x 20 in. (66 x 50.8 cm);Overall;large
29236;"Introduction (from ""2004: Six by Four """;Orly Genger;;;2004;print;blind embossment from woodcut on Sommerset Buff;;Gift of Exit Art;M_2012_15_2_B.jpg;30 x 22 in. (76.2 x 55.9 cm);Overall;large
29237;"Searching for Gramsci (from ""2004: Six by Four"")";Alfredo Jaar;;;2004;print;Archival pigment inkjet print with silkscreen text on photo rag paper;;Gift of Exit Art;M_2012_15_2_C.jpg;22 x 30 in. (55.9 x 76.2 cm);Overall;large
29239;"Mysterious Waterfall (from ""2004: Six by Four"")";Pat Steir;;;2004;aquatint;aquatint on Magnani Pescia Satinato bright white;;Gift of Exit Art;M_2012_15_2_E.jpg;30 x 22 in. (76.2 x 55.9 cm);Overall;large
29240;"Karma Juggler (from ""2004: Six by Four"")";Do Ho Suh;;;2004;print;archival inkjet pigment on enhanced Sommerset satin;;Gift of Exit Art;M_2012_15_2_F.jpg;22 x 30 in. (55.9 x 76.2 cm);Overall;large
29241;"Working-class America [cover print] (from ""2004: Six by Four "")";Papo Colo;;;2004;screenprint;screenprint on Coventry Rag;;Gift of Exit Art;M_2012_15_2_G.jpg;30 x 44 in. (76.2 x 111.8 cm);Overall;large
29242;"Untitled (from ""2005: TANTRA"")";Cecily Brown;;;2005;etching;two color etching with aquatint and spitbite on Somerset;;Gift of Exit Art;M_2012_15_3_A.jpg;12 x 16 in. (30.5 x 40.6 cm);Overall;medium
29243;"Untitled (from ""2005: TANTRA"")";Y.Z. Kami;;;2005;print;Iris inkjet on Somerset Velvet;;Gift of Exit Art;M_2012_15_3_B.jpg;30 x 22 in. (76.2 x 55.9 cm);Overall;large
29244;"Rudimentary Elements (from ""2005: TANTRA"")";Naomie Kremer;;;2005;screenprint;20 color screenprint on Braille Varnish on Coventry Rag;;Gift of Exit Art;M_2012_15_3_C.jpg;22 x 30 in. (55.9 x 76.2 cm);Overall;large
29247;"X (from ""2005: TANTRA"")";Fred Wilson;;;2005;photograph;digital c-print on Duratrans;;Gift of Exit Art;M_2012_15_3_F.jpg;22 x 21 in. (55.9 x 53.3 cm);Overall;large
29248;"St. Valentine's Heart on the Beach [cover print] (from ""2005: TANTRA"")";Papo Colo;;;2005;screenprint;screenprint on Coventry Rag;;Gift of Exit Art;M_2012_15_3_G.jpg;30 x 44 in. (76.2 x 111.8 cm);Overall;large
29249;"Transolitude (from ""2008: Expose"")";Sanford Biggers;;;2008;screenprint;10 color screenprint with hand embellishment on Handmade Sekishu;;Gift of Exit Art;M_2012_15_4_A.jpg;22 x 30 in. (55.9 x 76.2 cm);Overall;large
29253;"Pocono Party #2 (from ""2008: Expose"")";Mika Rottenberg;;;2008;photograph;C-print;;Gift of Exit Art;M_2012_15_4_E.jpg;22 x 30 in. (55.9 x 76.2 cm);Overall;large
29254;"The Compass Rose (from ""2008: Expose"")";Allison Smith;;;2008;screenprint;13 color screenprint on linen;;Gift of Exit Art;M_2012_15_4_F.jpg;30 x 22 in. (76.2 x 55.9 cm);Overall;large
29255;"Outsourcing [cover print] (from ""2008: Expose"")";Papo Colo;;;2008;screenprint;10 color screenprint on Coventry Rag 320 gsm paper;;Gift of Exit Art;M_2012_15_4_G.jpg;30 x 44 in. (76.2 x 111.8 cm);Overall;large
29256;"Recollections of My Life with Diaghilev (from ""2009: America America"")";Eleanor Antin;;;2009;print;Giclee print;fine art print made with an ink jet printer;Gift of Exit Art;M_2012_15_5_A.jpg;30 x 22 in. (76.2 x 55.9 cm);Overall;large
29257;"We Will Control the Vertical (from ""2009: America America"")";Diana Al-Hadid;;;2009;screenprint;8 color screenprint on Coventry Rag 335 gsm;;Gift of Exit Art;M_2012_15_5_B.jpg;30 x 22 in. (76.2 x 55.9 cm);Overall;large
29258;"Bananas (from ""2009: America America"")";Willie Birch;;;2009;screenprint;16 color screenprint on Coventry Rag;;Gift of Exit Art;M_2012_15_5_C.jpg;22 x 30 in. (55.9 x 76.2 cm);Overall;large
29259;"In the Hall (from ""2009: America America"")";Natalie Frank;;;2009;lithograph;four color lithograph with hand-coloring;;Gift of Exit Art;M_2012_15_5_D.jpg;30 x 22 in. (76.2 x 55.9 cm);Overall;large
29260;"Thurgood in the Hour of Chaos (from ""2009: America America"")";Rashid Johnson;;;2009;lithograph;photo lithograph;;Gift of Exit Art;M_2012_15_5_E.jpg;30 x 22 in. (76.2 x 55.9 cm);Overall;large
29261;"Smoke & Mirrors (from ""2009: America America"")";Eileen Quinlan;;;2009;photograph;C-print;;Gift of Exit Art;M_2012_15_5_F.jpg;24 x 22 in. (61 x 55.9 cm);Overall;large
29262;"America America [cover print] (from ""2009: America America"")";Papo Colo;;;2009;screenprint;10 color screenprint on Coventry Rag 320 gsm paper;;Gift of Exit Art;M_2012_15_5_G.jpg;30 x 44 in. (76.2 x 111.8 cm);Overall;large
29265;"Burning Desire (from ""2010: Ecstasy"")";Willie Cole;;;2010;lithograph;Lithograph on Reeves BFK;;Gift of Exit Art;M_2012_15_6_B.jpg;30 x 22 in. (76.2 x 55.9 cm);Overall;large
29266;"When The Language Was Young (from ""2010: Ecstasy"")";James Nares;;;2010;lithograph;lithograph on Yupo;;Gift of Exit Art;M_2012_15_6_C.jpg;22 x 30 in. (55.9 x 76.2 cm);Overall;large
29267;"Play (from ""2010: Ecstasy"")";Kenny Scharf;;;2010;screenprint;monotypical screenprint on Arches;;Gift of Exit Art;M_2012_15_6_D.jpg;22 x 30 in. (55.9 x 76.2 cm);Overall;large
29268;"Salt & Pepper (from ""2010: Ecstasy"")";Shinique Smith;;;2010;screenprint;screenprint with collage and hand edition;;Gift of Exit Art;M_2012_15_6_E.jpg;30 x 22 in. (76.2 x 55.9 cm);Overall;large
29269;"Fossil (from ""2010: Ecstasy"")";Stephen Talasnik;;;2010;screenprint;screenprint with collage and hand edition on blue Gampi and Somerset Soft White;;Gift of Exit Art;M_2012_15_6_F.jpg;30 x 22 in. (76.2 x 55.9 cm);Overall;large
29270;"Ecstasy [cover print] (from ""2010: Ecstasy"")";Papo Colo;;;2010;cover print;archival pigment print;;Gift of Exit Art;M_2012_15_6_G.jpg;30 x 44 in. (76.2 x 111.8 cm);Overall;large
29292;"It Makes Me Think of that Awful Day on the Island (from ""2011: SEA (Social Environmental Aesthetics)"")";Walton Ford;;;2011;lithograph;lithograph on Somerset Soft White;;Gift of Exit Art;M_2012_15_7_A.jpg;22 x 30 in. (55.9 x 76.2 cm);Overall;large
